time,S,E,I,R,V,cases,reported_cases,reporting_frac,uptake,R0,eta,run
2786,97309,0,1,2557,0,0,0,0.25,0,0.2,0.142857,1
2787,97304,1,1,2557,0,0,0,0.25,0,0.2,0.142857,1
2788,97299,1,1,2557,0,0,0,0.25,0,0.2,0.142857,1
2789,97296,1,1,2557,0,0,0,0.25,0,0.2,0.142857,1
2790,97291,1,1,2557,0,0,0,0.25,0,0.2,0.142857,1
2791,97294,1,1,2557,0,0,0,0.25,0,0.2,0.142857,1
2792,97291,1,1,2557,0,0,0,0.25,0,0.2,0.142857,1
2793,97291,1,2,2557,0,0,0,0.25,0,0.2,0.142857,1
2794,97290,2,2,2557,0,0,0,0.25,0,0.2,0.142857,1
2795,97292,3,2,2557,0,0,0,0.25,0,0.2,0.142857,1
2796,97295,2,2,2558,0,1,0,0.25,0,0.2,0.142857,1
2797,97294,1,2,2559,0,1,0,0.25,0,0.2,0.142857,1
2798,97297,0,3,2559,0,0,0,0.25,0,0.2,0.142857,1
2799,97297,0,3,2559,0,0,0,0.25,0,0.2,0.142857,1
2800,97296,0,3,2559,0,0,0,0.25,0,0.2,0.142857,1
2801,97294,0,3,2559,0,0,0,0.25,0,0.2,0.142857,1
2802,97291,1,3,2559,0,0,0,0.25,0,0.2,0.142857,1
2803,97292,1,3,2559,0,0,0,0.25,0,0.2,0.142857,1
2804,97293,0,4,2559,0,0,0,0.25,0,0.2,0.142857,1
2805,97292,1,2,2561,0,2,0,0.25,0,0.2,0.142857,1
2806,97295,0,3,2561,0,0,0,0.25,0,0.2,0.142857,1
2807,97295,0,2,2562,0,1,1,0.25,0,0.2,0.142857,1
2808,97294,1,2,2562,0,0,0,0.25,0,0.2,0.142857,1
2809,97289,1,2,2562,0,0,0,0.25,0,0.2,0.142857,1
2810,97293,1,2,2561,0,0,0,0.25,0,0.2,0.142857,1
2811,97291,1,2,2561,0,0,0,0.25,0,0.2,0.142857,1
2812,97289,1,1,2562,0,1,0,0.25,0,0.2,0.142857,1
2813,97284,1,0,2563,0,1,0,0.25,0,0.2,0.142857,1
2814,97286,1,0,2563,0,0,0,0.25,0,0.2,0.142857,1
2815,97286,1,0,2563,0,0,0,0.25,0,0.2,0.142857,1
2816,97287,1,0,2563,0,0,0,0.25,0,0.2,0.142857,1
2817,97283,1,0,2563,0,0,0,0.25,0,0.2,0.142857,1
2818,97282,1,0,2563,0,0,0,0.25,0,0.2,0.142857,1
2819,97280,2,0,2563,0,0,0,0.25,0,0.2,0.142857,1
2820,97280,3,0,2563,0,0,0,0.25,0,0.2,0.142857,1
2821,97280,1,2,2563,0,0,0,0.25,0,0.2,0.142857,1
2822,97282,1,2,2563,0,0,0,0.25,0,0.2,0.142857,1
2823,97281,1,2,2563,0,0,0,0.25,0,0.2,0.142857,1
2824,97282,1,2,2563,0,0,0,0.25,0,0.2,0.142857,1
2825,97278,1,2,2563,0,0,0,0.25,0,0.2,0.142857,1
2826,97276,1,2,2563,0,0,0,0.25,0,0.2,0.142857,1
2827,97271,1,1,2564,0,1,1,0.25,0,0.2,0.142857,1
2828,97272,1,0,2565,0,1,0,0.25,0,0.2,0.142857,1
2829,97264,3,0,2565,0,0,0,0.25,0,0.2,0.142857,1
2830,97263,3,0,2565,0,0,0,0.25,0,0.2,0.142857,1
2831,97267,4,0,2565,0,0,0,0.25,0,0.2,0.142857,1
2832,97267,4,0,2565,0,0,0,0.25,0,0.2,0.142857,1
2833,97263,4,1,2565,0,0,0,0.25,0,0.2,0.142857,1
2834,97265,3,2,2565,0,0,0,0.25,0,0.2,0.142857,1
2835,97268,3,2,2565,0,0,0,0.25,0,0.2,0.142857,1
2836,97269,4,2,2565,0,0,0,0.25,0,0.2,0.142857,1
2837,97272,2,4,2565,0,0,0,0.25,0,0.2,0.142857,1
2838,97274,2,4,2565,0,0,0,0.25,0,0.2,0.142857,1
2839,97274,3,4,2565,0,0,0,0.25,0,0.2,0.142857,1
2840,97272,3,3,2566,0,1,0,0.25,0,0.2,0.142857,1
2841,97271,3,3,2566,0,0,0,0.25,0,0.2,0.142857,1
2842,97270,3,2,2567,0,1,0,0.25,0,0.2,0.142857,1
2843,97267,3,4,2566,0,0,0,0.25,0,0.2,0.142857,1
2844,97271,3,4,2566,0,0,0,0.25,0,0.2,0.142857,1
2845,97275,2,5,2566,0,0,0,0.25,0,0.2,0.142857,1
2846,97274,3,4,2567,0,1,0,0.25,0,0.2,0.142857,1
2847,97275,3,4,2568,0,1,0,0.25,0,0.2,0.142857,1
2848,97277,3,2,2569,0,2,0,0.25,0,0.2,0.142857,1
2849,97278,2,2,2570,0,1,1,0.25,0,0.2,0.142857,1
2850,97275,2,2,2570,0,0,0,0.25,0,0.2,0.142857,1
2851,97283,2,2,2570,0,0,0,0.25,0,0.2,0.142857,1
2852,97279,1,2,2571,0,1,0,0.25,0,0.2,0.142857,1
2853,97277,1,1,2572,0,1,0,0.25,0,0.2,0.142857,1
2854,97277,0,2,2572,0,0,0,0.25,0,0.2,0.142857,1
2855,97276,0,2,2572,0,0,0,0.25,0,0.2,0.142857,1
2856,97276,0,2,2572,0,0,0,0.25,0,0.2,0.142857,1
2857,97275,0,2,2572,0,0,0,0.25,0,0.2,0.142857,1
2858,97278,0,1,2573,0,1,2,0.25,0,0.2,0.142857,1
2859,97277,0,1,2573,0,0,0,0.25,0,0.2,0.142857,1
2860,97274,0,1,2573,0,0,0,0.25,0,0.2,0.142857,1
2861,97269,0,1,2573,0,0,0,0.25,0,0.2,0.142857,1
2862,97274,0,1,2573,0,0,0,0.25,0,0.2,0.142857,1
2863,97271,0,1,2573,0,0,0,0.25,0,0.2,0.142857,1
2864,97273,0,0,2574,0,1,1,0.25,0,0.2,0.142857,1
2865,97274,0,0,2574,0,0,0,0.25,0,0.2,0.142857,1
2866,97275,0,0,2574,0,0,0,0.25,0,0.2,0.142857,1
2867,97274,0,0,2574,0,0,0,0.25,0,0.2,0.142857,1
2868,97279,0,0,2574,0,0,0,0.25,0,0.2,0.142857,1
2869,97283,0,0,2574,0,0,0,0.25,0,0.2,0.142857,1
2870,97285,0,0,2574,0,0,0,0.25,0,0.2,0.142857,1
2871,97284,0,0,2574,0,0,0,0.25,0,0.2,0.142857,1
2872,97283,0,0,2574,0,0,0,0.25,0,0.2,0.142857,1
2873,97287,0,0,2574,0,0,0,0.25,0,0.2,0.142857,1
2874,97283,0,0,2573,0,0,0,0.25,0,0.2,0.142857,1
2875,97281,0,0,2573,0,0,0,0.25,0,0.2,0.142857,1
2876,97284,0,0,2573,0,0,0,0.25,0,0.2,0.142857,1
2877,97289,0,0,2573,0,0,0,0.25,0,0.2,0.142857,1
2878,97293,0,0,2573,0,0,0,0.25,0,0.2,0.142857,1
2879,97294,0,0,2573,0,0,0,0.25,0,0.2,0.142857,1
2880,97293,0,0,2573,0,0,0,0.25,0,0.2,0.142857,1
2881,97298,0,0,2572,0,0,0,0.25,0,0.2,0.142857,1
2882,97301,0,0,2572,0,0,0,0.25,0,0.2,0.142857,1
2883,97302,0,0,2572,0,0,0,0.25,0,0.2,0.142857,1
2884,97297,0,0,2572,0,0,0,0.25,0,0.2,0.142857,1
2885,97298,0,0,2572,0,0,0,0.25,0,0.2,0.142857,1
2886,97293,2,0,2572,0,0,0,0.25,0,0.2,0.142857,1
2887,97293,2,0,2572,0,0,0,0.25,0,0.2,0.142857,1
2888,97295,2,0,2571,0,0,0,0.25,0,0.2,0.142857,1
2889,97294,3,0,2571,0,0,0,0.25,0,0.2,0.142857,1
2890,97291,3,0,2571,0,0,0,0.25,0,0.2,0.142857,1
2891,97287,2,1,2570,0,0,0,0.25,0,0.2,0.142857,1
2892,97284,2,0,2571,0,1,0,0.25,0,0.2,0.142857,1
2893,97286,1,1,2571,0,0,0,0.25,0,0.2,0.142857,1
2894,97290,0,1,2572,0,1,0,0.25,0,0.2,0.142857,1
2895,97291,0,1,2572,0,0,0,0.25,0,0.2,0.142857,1
2896,97287,1,1,2572,0,0,0,0.25,0,0.2,0.142857,1
2897,97287,1,1,2572,0,0,0,0.25,0,0.2,0.142857,1
2898,97286,1,1,2572,0,0,0,0.25,0,0.2,0.142857,1
2899,97286,1,1,2572,0,0,0,0.25,0,0.2,0.142857,1
2900,97286,1,1,2572,0,0,0,0.25,0,0.2,0.142857,1
2901,97286,2,1,2572,0,0,0,0.25,0,0.2,0.142857,1
2902,97284,3,0,2573,0,1,0,0.25,0,0.2,0.142857,1
2903,97286,3,0,2573,0,0,0,0.25,0,0.2,0.142857,1
2904,97282,4,0,2573,0,0,0,0.25,0,0.2,0.142857,1
2905,97275,4,0,2573,0,0,0,0.25,0,0.2,0.142857,1
2906,97276,5,0,2573,0,0,0,0.25,0,0.2,0.142857,1
2907,97276,5,0,2572,0,0,0,0.25,0,0.2,0.142857,1
2908,97279,5,0,2572,0,0,0,0.25,0,0.2,0.142857,1
2909,97278,5,0,2572,0,0,0,0.25,0,0.2,0.142857,1
2910,97280,6,0,2572,0,0,0,0.25,0,0.2,0.142857,1
2911,97282,6,0,2572,0,0,0,0.25,0,0.2,0.142857,1
2912,97282,4,2,2572,0,0,0,0.25,0,0.2,0.142857,1
2913,97282,5,2,2572,0,0,0,0.25,0,0.2,0.142857,1
2914,97287,5,1,2573,0,1,0,0.25,0,0.2,0.142857,1
2915,97286,4,1,2574,0,1,0,0.25,0,0.2,0.142857,1
2916,97285,3,2,2574,0,0,0,0.25,0,0.2,0.142857,1
2917,97286,2,2,2575,0,1,1,0.25,0,0.2,0.142857,1
2918,97289,2,2,2575,0,0,0,0.25,0,0.2,0.142857,1
2919,97292,1,2,2576,0,1,2,0.25,0,0.2,0.142857,1
2920,97295,1,2,2575,0,0,0,0.25,0,0.2,0.142857,1
2921,97295,1,1,2575,0,1,0,0.25,0,0.2,0.142857,1
2922,97294,2,1,2575,0,0,0,0.25,0,0.2,0.142857,1
2923,97292,3,1,2575,0,0,0,0.25,0,0.2,0.142857,1
2924,97291,3,1,2575,0,0,0,0.25,0,0.2,0.142857,1
2925,97294,3,1,2575,0,0,0,0.25,0,0.2,0.142857,1
2926,97293,3,1,2575,0,0,0,0.25,0,0.2,0.142857,1
2927,97289,4,1,2575,0,0,0,0.25,0,0.2,0.142857,1
2928,97291,4,1,2575,0,0,0,0.25,0,0.2,0.142857,1
2929,97287,4,1,2575,0,0,0,0.25,0,0.2,0.142857,1
2930,97286,4,1,2575,0,0,0,0.25,0,0.2,0.142857,1
2931,97284,3,2,2575,0,0,0,0.25,0,0.2,0.142857,1
2932,97282,5,2,2574,0,0,0,0.25,0,0.2,0.142857,1
2933,97283,5,2,2574,0,0,0,0.25,0,0.2,0.142857,1
2934,97287,4,3,2572,0,0,0,0.25,0,0.2,0.142857,1
2935,97289,5,3,2572,0,0,0,0.25,0,0.2,0.142857,1
2936,97290,5,1,2574,0,2,0,0.25,0,0.2,0.142857,1
2937,97291,5,1,2574,0,0,0,0.25,0,0.2,0.142857,1
2938,97289,4,2,2574,0,0,0,0.25,0,0.2,0.142857,1
2939,97294,4,2,2574,0,0,0,0.25,0,0.2,0.142857,1
2940,97294,2,4,2574,0,0,0,0.25,0,0.2,0.142857,1
2941,97292,1,4,2575,0,1,0,0.25,0,0.2,0.142857,1
2942,97296,1,1,2577,0,3,0,0.25,0,0.2,0.142857,1
2943,97293,0,1,2578,0,1,2,0.25,0,0.2,0.142857,1
2944,97291,0,1,2578,0,0,0,0.25,0,0.2,0.142857,1
2945,97290,0,1,2577,0,0,0,0.25,0,0.2,0.142857,1
2946,97287,1,0,2578,0,1,0,0.25,0,0.2,0.142857,1
2947,97285,1,0,2578,0,0,0,0.25,0,0.2,0.142857,1
2948,97288,0,0,2579,0,1,0,0.25,0,0.2,0.142857,1
2949,97285,0,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2950,97284,0,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2951,97287,0,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2952,97284,1,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2953,97284,0,1,2579,0,0,0,0.25,0,0.2,0.142857,1
2954,97289,0,0,2580,0,1,0,0.25,0,0.2,0.142857,1
2955,97289,0,0,2580,0,0,0,0.25,0,0.2,0.142857,1
2956,97284,0,1,2580,0,0,0,0.25,0,0.2,0.142857,1
2957,97289,1,0,2581,0,1,0,0.25,0,0.2,0.142857,1
2958,97290,1,0,2581,0,0,0,0.25,0,0.2,0.142857,1
2959,97287,1,0,2581,0,0,0,0.25,0,0.2,0.142857,1
2960,97285,1,0,2581,0,0,0,0.25,0,0.2,0.142857,1
2961,97290,1,0,2580,0,0,0,0.25,0,0.2,0.142857,1
2962,97293,1,0,2580,0,0,0,0.25,0,0.2,0.142857,1
2963,97296,1,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2964,97296,1,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2965,97293,1,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2966,97293,1,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2967,97287,1,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2968,97285,1,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2969,97284,1,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2970,97289,1,0,2578,0,0,0,0.25,0,0.2,0.142857,1
2971,97290,1,0,2578,0,0,0,0.25,0,0.2,0.142857,1
2972,97288,1,0,2578,0,0,0,0.25,0,0.2,0.142857,1
2973,97285,1,0,2578,0,0,0,0.25,0,0.2,0.142857,1
2974,97284,2,0,2578,0,0,0,0.25,0,0.2,0.142857,1
2975,97282,2,0,2577,0,0,0,0.25,0,0.2,0.142857,1
2976,97279,1,1,2577,0,0,0,0.25,0,0.2,0.142857,1
2977,97278,1,1,2577,0,0,0,0.25,0,0.2,0.142857,1
2978,97279,1,0,2578,0,1,0,0.25,0,0.2,0.142857,1
2979,97277,1,0,2578,0,0,0,0.25,0,0.2,0.142857,1
2980,97278,1,0,2578,0,0,0,0.25,0,0.2,0.142857,1
2981,97278,1,0,2578,0,0,0,0.25,0,0.2,0.142857,1
2982,97279,0,1,2578,0,0,0,0.25,0,0.2,0.142857,1
2983,97275,0,0,2579,0,1,0,0.25,0,0.2,0.142857,1
2984,97272,1,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2985,97273,2,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2986,97275,2,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2987,97274,3,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2988,97274,3,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2989,97271,3,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2990,97276,3,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2991,97279,4,0,2579,0,0,0,0.25,0,0.2,0.142857,1
2992,97280,3,1,2579,0,0,0,0.25,0,0.2,0.142857,1
2993,97283,3,1,2579,0,0,0,0.25,0,0.2,0.142857,1
2994,97281,2,2,2579,0,0,0,0.25,0,0.2,0.142857,1
2995,97279,3,2,2579,0,0,0,0.25,0,0.2,0.142857,1
2996,97276,3,2,2579,0,0,0,0.25,0,0.2,0.142857,1
2997,97274,3,1,2580,0,1,0,0.25,0,0.2,0.142857,1
2998,97272,3,1,2580,0,0,0,0.25,0,0.2,0.142857,1
2999,97272,3,1,2580,0,0,0,0.25,0,0.2,0.142857,1
3000,97267,3,1,2580,0,0,0,0.25,0,0.2,0.142857,1
3001,97265,3,1,2581,0,1,0,0.25,0,0.2,0.142857,1
3002,97266,3,1,2581,0,0,0,0.25,0,0.2,0.142857,1
3003,97268,3,1,2580,0,0,0,0.25,0,0.2,0.142857,1
3004,97267,3,1,2580,0,0,0,0.25,0,0.2,0.142857,1
3005,97267,3,1,2580,0,0,0,0.25,0,0.2,0.142857,1
3006,97270,3,1,2580,0,0,0,0.25,0,0.2,0.142857,1
3007,97270,3,1,2580,0,0,0,0.25,0,0.2,0.142857,1
3008,97268,4,1,2580,0,0,0,0.25,0,0.2,0.142857,1
3009,97271,4,0,2581,0,1,1,0.25,0,0.2,0.142857,1
3010,97269,4,0,2581,0,0,0,0.25,0,0.2,0.142857,1
3011,97267,4,1,2581,0,0,0,0.25,0,0.2,0.142857,1
3012,97266,3,1,2582,0,1,0,0.25,0,0.2,0.142857,1
3013,97266,3,1,2582,0,0,0,0.25,0,0.2,0.142857,1
3014,97266,2,2,2582,0,0,0,0.25,0,0.2,0.142857,1
3015,97265,2,2,2582,0,0,0,0.25,0,0.2,0.142857,1
3016,97271,2,2,2582,0,0,0,0.25,0,0.2,0.142857,1
3017,97276,2,1,2584,0,2,0,0.25,0,0.2,0.142857,1
3018,97277,2,1,2584,0,0,0,0.25,0,0.2,0.142857,1
3019,97279,2,1,2584,0,0,0,0.25,0,0.2,0.142857,1
3020,97276,2,1,2584,0,0,0,0.25,0,0.2,0.142857,1
3021,97278,2,1,2584,0,0,0,0.25,0,0.2,0.142857,1
3022,97275,2,1,2583,0,0,0,0.25,0,0.2,0.142857,1
3023,97278,2,1,2583,0,0,0,0.25,0,0.2,0.142857,1
3024,97280,2,1,2583,0,0,0,0.25,0,0.2,0.142857,1
3025,97282,2,1,2583,0,0,0,0.25,0,0.2,0.142857,1
3026,97280,3,1,2582,0,0,0,0.25,0,0.2,0.142857,1
3027,97275,3,1,2582,0,0,0,0.25,0,0.2,0.142857,1
3028,97280,4,0,2583,0,1,2,0.25,0,0.2,0.142857,1
3029,97281,4,0,2583,0,0,0,0.25,0,0.2,0.142857,1
3030,97282,4,0,2583,0,0,0,0.25,0,0.2,0.142857,1
3031,97284,4,0,2583,0,0,0,0.25,0,0.2,0.142857,1
3032,97284,4,0,2583,0,0,0,0.25,0,0.2,0.142857,1
3033,97283,4,0,2583,0,0,0,0.25,0,0.2,0.142857,1
3034,97282,3,1,2582,0,0,0,0.25,0,0.2,0.142857,1
3035,97284,3,0,2583,0,1,1,0.25,0,0.2,0.142857,1
3036,97282,1,1,2584,0,1,0,0.25,0,0.2,0.142857,1
3037,97280,1,0,2585,0,1,0,0.25,0,0.2,0.142857,1
3038,97280,1,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3039,97281,1,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3040,97277,1,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3041,97275,1,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3042,97273,1,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3043,97274,1,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3044,97276,1,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3045,97276,1,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3046,97275,2,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3047,97268,2,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3048,97269,1,1,2584,0,0,0,0.25,0,0.2,0.142857,1
3049,97267,1,2,2584,0,0,0,0.25,0,0.2,0.142857,1
3050,97271,1,1,2585,0,1,0,0.25,0,0.2,0.142857,1
3051,97270,2,1,2585,0,0,0,0.25,0,0.2,0.142857,1
3052,97271,2,1,2585,0,0,0,0.25,0,0.2,0.142857,1
3053,97274,2,1,2584,0,0,0,0.25,0,0.2,0.142857,1
3054,97274,2,1,2584,0,0,0,0.25,0,0.2,0.142857,1
3055,97277,2,1,2584,0,0,0,0.25,0,0.2,0.142857,1
3056,97276,2,1,2584,0,0,0,0.25,0,0.2,0.142857,1
3057,97275,1,2,2584,0,0,0,0.25,0,0.2,0.142857,1
3058,97274,1,2,2583,0,0,0,0.25,0,0.2,0.142857,1
3059,97275,1,1,2584,0,1,1,0.25,0,0.2,0.142857,1
3060,97276,1,1,2584,0,0,0,0.25,0,0.2,0.142857,1
3061,97276,1,1,2585,0,1,0,0.25,0,0.2,0.142857,1
3062,97277,2,1,2585,0,0,0,0.25,0,0.2,0.142857,1
3063,97279,2,0,2586,0,1,0,0.25,0,0.2,0.142857,1
3064,97276,2,0,2586,0,0,0,0.25,0,0.2,0.142857,1
3065,97280,2,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3066,97280,2,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3067,97279,2,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3068,97279,2,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3069,97278,2,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3070,97280,2,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3071,97280,2,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3072,97276,2,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3073,97276,2,0,2585,0,0,0,0.25,0,0.2,0.142857,1
3074,97279,2,0,2584,0,0,0,0.25,0,0.2,0.142857,1
3075,97278,3,0,2584,0,0,0,0.25,0,0.2,0.142857,1
3076,97280,2,1,2583,0,0,0,0.25,0,0.2,0.142857,1
3077,97277,2,1,2583,0,0,0,0.25,0,0.2,0.142857,1
3078,97278,2,1,2583,0,0,0,0.25,0,0.2,0.142857,1
3079,97274,2,1,2583,0,0,0,0.25,0,0.2,0.142857,1
3080,97273,2,1,2583,0,0,0,0.25,0,0.2,0.142857,1
3081,97275,2,1,2583,0,0,0,0.25,0,0.2,0.142857,1
3082,97274,2,1,2583,0,0,0,0.25,0,0.2,0.142857,1
3083,97275,2,0,2584,0,1,0,0.25,0,0.2,0.142857,1
3084,97271,2,0,2584,0,0,0,0.25,0,0.2,0.142857,1
3085,97270,2,0,2584,0,0,0,0.25,0,0.2,0.142857,1
